domain,post_url,post_date
ogame.fr,http://plaintextoffenders.com/post/133207924752/ogamegameforgecom-ogamees-ogamede-ogamefr,1900-01-01 00:00:00 GMT
ballantynes.com,http://plaintextoffenders.com/post/49505497963/ballantynescom-department-store-i-reset-my,1900-01-01 00:00:00 GMT
gscmembers.com.my,http://plaintextoffenders.com/post/45181351968/gsccommy-gscmemberscommy-cinema-multiplex,1900-01-01 00:00:00 GMT
thenakedflame.co.uk,http://plaintextoffenders.com/post/104757684892/thenakedflamecouk-bio-ethanol-fireplaces,1900-01-01 00:00:00 GMT
genesreunited.co.uk,http://plaintextoffenders.com/post/8854275839/genesreunitedcouk-genes-reunited-service-based,1900-01-01 00:00:00 GMT
freedomain.co.nr,http://plaintextoffenders.com/post/110896228738/freedomainconr-domain-name-registrar-why-would-i,1900-01-01 00:00:00 GMT
latexexpress.com,http://plaintextoffenders.com/post/120850491361/libidexcom-libidexcouk-latexexpress-betacom,1900-01-01 00:00:00 GMT
researcherid.com,http://plaintextoffenders.com/post/40011486111/researcheridcom-unique-identification-service,1900-01-01 00:00:00 GMT
wgcshop.com,http://plaintextoffenders.com/post/177698496442/wgcshopcom-toys-airsoft-supplier-from-hong-kong,1900-01-01 00:00:00 GMT
jenkins-ci.org,http://plaintextoffenders.com/post/133235299001/jenkins-ciorg-ci-server-software-nothing,1900-01-01 00:00:00 GMT
2xu.co.nz,http://plaintextoffenders.com/post/110413040455/2xucom-2xuit-2xushopcouk-2xu-russiaru-2xu,1900-01-01 00:00:00 GMT
cooking-hacks.com,http://plaintextoffenders.com/post/51631380299/cooking-hackscom-diy-electronics,1900-01-01 00:00:00 GMT
appalachianpower.com,http://plaintextoffenders.com/post/43309275783/appalachianpowercom-energy-usage-reduction-tips,1900-01-01 00:00:00 GMT
5gimme5.acomea.it,http://plaintextoffenders.com/post/173443937331/5gimme5it-5gimme5acomeait-savings-management,1900-01-01 00:00:00 GMT
sponser.co.il,http://plaintextoffenders.com/post/32592345796/sponsercoil-israeli-news-and-forums-site-around,1900-01-01 00:00:00 GMT
spbas.com,http://plaintextoffenders.com/post/31793190696/spbascom-business-automation-software-spbas-is,1900-01-01 00:00:00 GMT
telmate.com,http://plaintextoffenders.com/post/91651809165/telmatecom-prison-services-displays-password-in,1900-01-01 00:00:00 GMT
stethoscope.com,http://plaintextoffenders.com/post/51063305176/stethoscopecom-medical-instruments-i-went-to,1900-01-01 00:00:00 GMT
eprs.co.il,http://plaintextoffenders.com/post/89215236285/eprscoil-prepaid-cards-provider-used-by-a,1900-01-01 00:00:00 GMT
europcar.co.cr,http://plaintextoffenders.com/post/136670011227/europcarcouk-europcarcom,1900-01-01 00:00:00 GMT
abc-clio.com,http://plaintextoffenders.com/post/89970248074/abc-cliocom-academic-publisher-this-is-not-only,1900-01-01 00:00:00 GMT
madrid-open.com,http://plaintextoffenders.com/post/113235519151/madrid-opencom-tennis-tournament,1900-01-01 00:00:00 GMT
sitemeter.com,http://plaintextoffenders.com/post/10887551581/sitemetercom-website-statistics-and-analytics,1900-01-01 00:00:00 GMT
studentvip.com.au,http://plaintextoffenders.com/post/66081240882/studentservicescomau,1900-01-01 00:00:00 GMT
makershed.com,http://plaintextoffenders.com/post/44603609700/makershedcom-diyers-shop-youd-like-to-think-a,1900-01-01 00:00:00 GMT
ipadlaserengraving.com,http://plaintextoffenders.com/post/104234924219/ploverstenoorg-ploverstenoknightcom,1900-01-01 00:00:00 GMT
quadratec.com,http://plaintextoffenders.com/post/106685686848/quadrateccom-car-parts-and-accessories,1900-01-01 00:00:00 GMT
e-hoyts.com.ar,http://plaintextoffenders.com/post/121403937011/hoytscomar-e-hoytscomar-movie-theaters,1900-01-01 00:00:00 GMT
yellowpostie.com.au,http://plaintextoffenders.com/post/128996922626/yellowpostiecomau-greeting-cards-their-site,1900-01-01 00:00:00 GMT
sandbaghq.com,http://plaintextoffenders.com/post/49780287881/bonobomusiccom-sandbaghqcom-artists-website,1900-01-01 00:00:00 GMT
tractorhouse.fr,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
ledhut.co.uk,http://plaintextoffenders.com/post/68051957589/ledhutcouk-led-lighting,1900-01-01 00:00:00 GMT
pulsedmedia.com,http://plaintextoffenders.com/post/63713358257/pulsedmediacom-bittorrent-servers,1900-01-01 00:00:00 GMT
cardholder.com.au,https://plaintextoffenders.com/post/184690740454/cardholdercomau-gambling-cardholdercomau,1900-01-01 00:00:00 GMT
tractorhouse.fi,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
tsiclubs.com,http://plaintextoffenders.com/post/126015352833/mysportsclubscom-tsiclubscom,1900-01-01 00:00:00 GMT
youmint.com,http://plaintextoffenders.com/post/52045733552/youmintcom-myyoumintcom-sms-service,1900-01-01 00:00:00 GMT
jump.bg,http://plaintextoffenders.com/post/172709125301/jumpbg-web-hosting,1900-01-01 00:00:00 GMT
theicn.docebosaas.com,http://plaintextoffenders.com/post/173063172891/theicndocebosaascom-child-nutrition-education,1900-01-01 00:00:00 GMT
mjmsports.com,http://plaintextoffenders.com/post/130244159118/mjmsportscom-champpscom-fantasy-sports-league,1900-01-01 00:00:00 GMT
firsttutors.co.uk,http://plaintextoffenders.com/post/60922171457/firsttutorscom-firsttutorscouk-private,1900-01-01 00:00:00 GMT
planyourfest.com,http://plaintextoffenders.com/post/125332165688/planyourfestcom-festival-attendance-planning,1900-01-01 00:00:00 GMT
miinto.no,http://plaintextoffenders.com/post/132311950771/miintono-clothing-they-sent-me-the-generated,1900-01-01 00:00:00 GMT
zap2it.com,http://plaintextoffenders.com/post/83171765129/zap2itcom-tv-listings-sends-your-password-in,1900-01-01 00:00:00 GMT
astroshopurania.be,http://plaintextoffenders.com/post/114386940157/astroshopuraniabe-astronomy-products-and-gadgets,1900-01-01 00:00:00 GMT
easyhotel.com,http://plaintextoffenders.com/post/37012371063/easyhotelcom-hotel-bookings-site-all-personal,1900-01-01 00:00:00 GMT
safekidscanada.ca,http://plaintextoffenders.com/post/34356478453/safekidscanadaca-sickkidsca-child-safety,1900-01-01 00:00:00 GMT
marketbook.ro,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
paom.com,http://plaintextoffenders.com/post/123463988893/paomcom-printalloverme-designer-community,1900-01-01 00:00:00 GMT
sherpa.be,http://plaintextoffenders.com/post/50082862696/sherpabe-ticketing-service-not-only-did-they,1900-01-01 00:00:00 GMT
share-online.biz,http://plaintextoffenders.com/post/45733173354/share-onlinebiz-file-sharing-service,1900-01-01 00:00:00 GMT
asiandating.com,http://plaintextoffenders.com/post/48660264345/cupidmediacom-colombiancupidcom,1900-01-01 00:00:00 GMT
marketbook.ru,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
marketbook.com.au,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
marketbook.com.ar,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
couponcactus.com,http://plaintextoffenders.com/post/59465131580/couponcactuscom-coupon-information-and-affiliate,1900-01-01 00:00:00 GMT
trustpilot.dk,http://plaintextoffenders.com/post/100327748445/trustpilotcom-trustpilotcouk,1900-01-01 00:00:00 GMT
e-academy.com,http://plaintextoffenders.com/post/11435361205/e-academycom-msdnaa-microsoft-developer-network,1900-01-01 00:00:00 GMT
trustpilot.de,http://plaintextoffenders.com/post/100327748445/trustpilotcom-trustpilotcouk,1900-01-01 00:00:00 GMT
travelocity.com,http://plaintextoffenders.com/post/29673007503/travelocitycom-travel-booking-site,1900-01-01 00:00:00 GMT
cowlingandwilcox.com,http://plaintextoffenders.com/post/172953072843/cowlingandwilcoxcom-art-supplies,1900-01-01 00:00:00 GMT
reliancecomfort.com,http://plaintextoffenders.com/post/4579024128/reliancecomfortcom-we-rent-a-water-heater-from,1900-01-01 00:00:00 GMT
diveassure.com,http://plaintextoffenders.com/post/67940517264/diveassurecom-diver-insurance,1900-01-01 00:00:00 GMT
pghcareerconnector.com,http://plaintextoffenders.com/post/20705638437/pghcareerconnectorcom-a-job-postings-site-for,1900-01-01 00:00:00 GMT
wpopt.net,http://plaintextoffenders.com/post/173372289400/wpoptcom-wpoptnet-web-hosting,1900-01-01 00:00:00 GMT
londonfencingclub.co.uk,http://plaintextoffenders.com/post/174204741242/londonfencingclubcouk-fencing-club-hold,1900-01-01 00:00:00 GMT
quixa.it,http://plaintextoffenders.com/post/172846691126/quixait-insurance-they-send-you-an-email-with,1900-01-01 00:00:00 GMT
laphroaig.com,http://plaintextoffenders.com/post/46986557412/laphroaigcom-whiskey-makers,1900-01-01 00:00:00 GMT
gibrick.com,http://plaintextoffenders.com/post/15821298265/gibrickcom-custom-lego-toys-from-their,1900-01-01 00:00:00 GMT
aspsms.com,http://plaintextoffenders.com/post/105846522790/aspsmscom-aspsmsch-sms-gateway-provider-sends,1900-01-01 00:00:00 GMT
blog.com,http://plaintextoffenders.com/post/12283611855/blogcom-blogging-platform-bonus-no-way-to,1900-01-01 00:00:00 GMT
imagetwist.com,http://plaintextoffenders.com/post/27899909414/imagetwistcom-an-image-host-that-pays-you-for,1900-01-01 00:00:00 GMT
warez-bb.org,http://plaintextoffenders.com/post/30031804467/warez-bborg-community-file-sharing-site,1900-01-01 00:00:00 GMT
maryland.gov,http://plaintextoffenders.com/post/74929828122/v3mdlandrecnet-marylandgov-land-records,1900-01-01 00:00:00 GMT
MindBodyOnline.com,http://plaintextoffenders.com/post/4497916345/mindbodyonlinecom-handles-scheduling-and,1900-01-01 00:00:00 GMT
lgamerica.com,http://plaintextoffenders.com/post/95919997520/lgamericacom-life-insurance-not-only-do-they,1900-01-01 00:00:00 GMT
ledgerjournal.org,http://plaintextoffenders.com/post/130724964716/ledgerjournalorg-academic-journal,1900-01-01 00:00:00 GMT
hrdownloads.com,http://plaintextoffenders.com/post/172860514023/hrdownloadscom-human-resources-resources-was,1900-01-01 00:00:00 GMT
biochemdistribution.co,http://plaintextoffenders.com/post/70574520497/biochemdistributionco-biochemdistributionnet,1900-01-01 00:00:00 GMT
holyart.de,http://plaintextoffenders.com/post/132482554835/holyartcom-holyartit-holyartcouk,1900-01-01 00:00:00 GMT
animalcustoms.com,http://plaintextoffenders.com/post/50955288319/animalcustomscom-inksoftcom-custom-sports,1900-01-01 00:00:00 GMT
bravofly.com,http://plaintextoffenders.com/post/133195510774/lastminutecom-bravoflycom-online-travel-and,1900-01-01 00:00:00 GMT
europeandomaincentre.com,http://plaintextoffenders.com/post/120772314697/europeandomaincentrecom-domain-registrar,1900-01-01 00:00:00 GMT
lazparking.com,http://plaintextoffenders.com/post/172745078503/lazparkingcom-parking-management-services-asking,1900-01-01 00:00:00 GMT
tinydeal.com,http://plaintextoffenders.com/post/99480593921/tinydealcom-wholesale-supplier,1900-01-01 00:00:00 GMT
hostingmatters.com,http://plaintextoffenders.com/post/177655146014/hostingmatterscom-web-hosting,1900-01-01 00:00:00 GMT
knitproneedles.co.uk,http://plaintextoffenders.com/post/129849040270/knitproneedlescouk-knitting4funcom-knitting,1900-01-01 00:00:00 GMT
proxpn.com,http://plaintextoffenders.com/post/46586895845/proxpncom-vpn-providers,1900-01-01 00:00:00 GMT
shogunaudio.co.uk,http://plaintextoffenders.com/post/43469308727/shogunaudiocouk-record-label,1900-01-01 00:00:00 GMT
ezsniper.com,http://plaintextoffenders.com/post/58764037135/ezsnipercom-auction-sniping-service-provides,1900-01-01 00:00:00 GMT
directheatingsupplies.co.uk,http://plaintextoffenders.com/post/142106750094/directheatingsuppliescouk-central-heating,1900-01-01 00:00:00 GMT
marketbook.co.mz,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
lindy.com.au,http://plaintextoffenders.com/post/181587658154/lindycomau-electronics-retailer-sell-cables,1900-01-01 00:00:00 GMT
vodafone.nl,http://plaintextoffenders.com/post/30981497130/vodafonenl-cellular-communications-provider,1900-01-01 00:00:00 GMT
innovationchallenge.com,http://plaintextoffenders.com/post/61396001249/innovationchallengecom-competition,1900-01-01 00:00:00 GMT
writing.com,http://plaintextoffenders.com/post/99144173781/writingcom-community-for-writers-emails-you,1900-01-01 00:00:00 GMT
link-tap.com,http://plaintextoffenders.com/post/178606846535/link-tapcom-wireless-water-timer,1900-01-01 00:00:00 GMT
8dio.com,http://plaintextoffenders.com/post/177481326109/8diocom-virtual-instruments,1900-01-01 00:00:00 GMT
pharmacydirect.com.au,http://plaintextoffenders.com/post/37473640394/pharmacydirectcomau-online-pharmacy-at-least,1900-01-01 00:00:00 GMT
arrl.org,http://plaintextoffenders.com/post/136016623788/arrlorg-professional-association-one-such,1900-01-01 00:00:00 GMT
machinerytrader.no,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
machinerytrader.nl,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
1dayfly.com,http://plaintextoffenders.com/post/9948741599/1dayflycom-dutch-coupon-and-discount-site,1900-01-01 00:00:00 GMT
charter.net,http://plaintextoffenders.com/post/135769981657/charternet-telecommunications-they-might-not,1900-01-01 00:00:00 GMT
store.thecoop.com,http://plaintextoffenders.com/post/101394722209/thecoopcom-storethecoopcom-university,1900-01-01 00:00:00 GMT
miamidadeforeclosures.com,http://plaintextoffenders.com/post/177691863943/miamidadeforeclosurescom-real-estate-county-real,1900-01-01 00:00:00 GMT
kvish6.co.il,http://plaintextoffenders.com/post/32387106109/kvish6coil-israeli-kvish6-toll-road-website,1900-01-01 00:00:00 GMT
yakshna.com,http://plaintextoffenders.com/post/95556027612/etax990ncom-etax2290com-etax1099com-etax7004,1900-01-01 00:00:00 GMT
cascadeclimbers.com,http://plaintextoffenders.com/post/56141819214/cascadeclimberscom-mountaineering-forums-shame,1900-01-01 00:00:00 GMT
luxmi.net,http://plaintextoffenders.com/post/41193625387/luxminet-domain-registrar-and-host-i-forgot-my,1900-01-01 00:00:00 GMT
customize.org,http://plaintextoffenders.com/post/104988670517/customizeorg-computer-desktop-customization,1900-01-01 00:00:00 GMT
nablacosmetics.com,http://plaintextoffenders.com/post/181202123350/nablacosmeticscom-cosmetics-sent-after-creating,1900-01-01 00:00:00 GMT
topnotchcover.com,http://plaintextoffenders.com/post/29115400499/topnotchcovercom-insurance-agency-ordered,1900-01-01 00:00:00 GMT
gameshark.net,http://plaintextoffenders.com/post/92004490963/madcatzcom-gamesharknet-video-game-publisher,1900-01-01 00:00:00 GMT
moneywizapp.com,http://plaintextoffenders.com/post/65421399950/moneywizappcom-personal-financing-app-they-will,1900-01-01 00:00:00 GMT
timesheets247.com,http://plaintextoffenders.com/post/49365258740/timesheets247com-automated-timesheets-and,1900-01-01 00:00:00 GMT
printtec.nl,http://plaintextoffenders.com/post/114919406250/printtecnl-santucom-electronics-supplies-sends,1900-01-01 00:00:00 GMT
yesstyle.com,http://plaintextoffenders.com/post/10923512949/yesstylecom-fashion-shopping-website-when,1900-01-01 00:00:00 GMT
aarpdriversafety.org,http://plaintextoffenders.com/post/29687585496/aarpdriversafetyorg-american-association-of,1900-01-01 00:00:00 GMT
amphenolrf.com,http://plaintextoffenders.com/post/141603200843/amphenolrfcom-rf-connectors-for-consumer,1900-01-01 00:00:00 GMT
clickteam.com,http://plaintextoffenders.com/post/144140152100/clickteamcom-game-creation-suites,1900-01-01 00:00:00 GMT
granitereef.co.uk,http://plaintextoffenders.com/post/105437703096/granitereefcom-granitereefcouk-sports,1900-01-01 00:00:00 GMT
narrativemagazine.com,http://plaintextoffenders.com/post/6379852738/narrativemagazinecom-narrative-magazine,1900-01-01 00:00:00 GMT
cabelas.com,http://plaintextoffenders.com/post/92196815333/cabelascom-outdoor-recreation-merchandise-their,1900-01-01 00:00:00 GMT
sweeney-kincaid.com,http://plaintextoffenders.com/post/119738861488/sweeney-kincaidcom-online-auctions,1900-01-01 00:00:00 GMT
icmodus.com,http://plaintextoffenders.com/post/78534842615/icmoduscom-icgrouplpcom-interactive,1900-01-01 00:00:00 GMT
payforit.net,http://plaintextoffenders.com/post/20642952363/payforitnet-secure-online-payment-system,1900-01-01 00:00:00 GMT
afbic.com,http://plaintextoffenders.com/post/121347473127/afbiccom-insurance,1900-01-01 00:00:00 GMT
undergroundclothing.ca,http://plaintextoffenders.com/post/106902814728/undergroundclothingca-clothing,1900-01-01 00:00:00 GMT
getmein.com,http://plaintextoffenders.com/post/55845933169/getmeincom-tickets-marketplace-i-was-surprised,1900-01-01 00:00:00 GMT
nodedeploy.com,http://plaintextoffenders.com/post/89114831541/nodedeploycom-web-hosting,1900-01-01 00:00:00 GMT
cuore.ch,http://plaintextoffenders.com/post/133787625047/cuorech-bicycling-apparel,1900-01-01 00:00:00 GMT
vk.com,http://plaintextoffenders.com/post/40921210326/vkcom-social-network-service-after-the-user-is,1900-01-01 00:00:00 GMT
mmoga.de,http://plaintextoffenders.com/post/180958056568/mmogacom-mmogade-games-retailer-mmogacom,1900-01-01 00:00:00 GMT
agretail.com.au,http://plaintextoffenders.com/post/101076723004/australiangeographiccomau-agretailcomau,1900-01-01 00:00:00 GMT
arte.tv,http://plaintextoffenders.com/post/51806241854/artetv-arte-tvcom-tv-station-i-just-wanted-to,1900-01-01 00:00:00 GMT
na.org,http://plaintextoffenders.com/post/173016019897/naorg-narcotics-anonymous-narcotics-anonymous,1900-01-01 00:00:00 GMT
edublogs.org,http://plaintextoffenders.com/post/136991139607/edublogsorg-blogging-platform,1900-01-01 00:00:00 GMT
hblitherland.co.uk,http://plaintextoffenders.com/post/110517725111/hblitherlandcouk-electrical-wholesaler-sent-me,1900-01-01 00:00:00 GMT
mascus.by,http://plaintextoffenders.com/post/178350034193/mascusde-mascushr-mascusbe-mascuscz,1900-01-01 00:00:00 GMT
tweez.be,http://plaintextoffenders.com/post/173532843552/tweezbe-blog-belgian-lifestyle-blog,1900-01-01 00:00:00 GMT
pelephone.co.il,http://plaintextoffenders.com/post/4388799244/pelephonecoil-cellular-company-in-israel-you,1900-01-01 00:00:00 GMT
mascus.be,http://plaintextoffenders.com/post/178350034193/mascusde-mascushr-mascusbe-mascuscz,1900-01-01 00:00:00 GMT
mascus.bg,http://plaintextoffenders.com/post/178350034193/mascusde-mascushr-mascusbe-mascuscz,1900-01-01 00:00:00 GMT
shift8.com,http://plaintextoffenders.com/post/105774161767/sumosaladcom-customerrewardscomau-shift8com,1900-01-01 00:00:00 GMT
sportscommissions.org,http://plaintextoffenders.com/post/95816277157/sportscommissionsorg-sports-tourism-association,1900-01-01 00:00:00 GMT
mcgill.ca,http://plaintextoffenders.com/post/104131480407/mcgillca-university-heres-a-new-one-all,1900-01-01 00:00:00 GMT
smu.edu.sg,http://plaintextoffenders.com/post/177833968136/smuedusg-university-singapore-management,1900-01-01 00:00:00 GMT
calicolaine.co.uk,http://plaintextoffenders.com/post/116445712458/calicolainecouk-fabrics-dear-calico-laine-i,1900-01-01 00:00:00 GMT
steg-electronics.ch,http://plaintextoffenders.com/post/132075063881/steg-electronicsch-consumer-electronics-i,1900-01-01 00:00:00 GMT
shareinspirecreate.com,http://plaintextoffenders.com/post/178245930764/shareinspirecreatecom-brentmailphotographycom,1900-01-01 00:00:00 GMT
saint-gobain.com,http://plaintextoffenders.com/post/176763781780/saint-gobaincom-construction-company-signed-up,1900-01-01 00:00:00 GMT
expediamail.com,http://plaintextoffenders.com/post/91038788004/expediacom-expediamailcom-travel-comparison,1900-01-01 00:00:00 GMT
ccbill.com,http://plaintextoffenders.com/post/6413566664/ccbillcom-ccbill-one-of-the-largest-merchant,1900-01-01 00:00:00 GMT
scubatoys.com,http://plaintextoffenders.com/post/178575520371/scubatoyscom-scuba-gear-scubatoyscom-forgotten,1900-01-01 00:00:00 GMT
sigtunahem.se,http://plaintextoffenders.com/post/182658788645/sigtunahemse-housing-this-site-lets-you-register,1900-01-01 00:00:00 GMT
exodushosting.net,http://plaintextoffenders.com/post/140324474779/exodushostingnet-video-game-servers-received,1900-01-01 00:00:00 GMT
revuedesdeuxmondes.fr,http://plaintextoffenders.com/post/132522284318/revuedesdeuxmondesfr-magazine,1900-01-01 00:00:00 GMT
simplymoleskine.com,http://plaintextoffenders.com/post/18374369763/simplymoleskinecom-moleskine-notebooks-website,1900-01-01 00:00:00 GMT
healthyplanetcanada.com,http://plaintextoffenders.com/post/175739162725/healthyplanetcanadacom-health-store-healthy,1900-01-01 00:00:00 GMT
introversion.co.uk,http://plaintextoffenders.com/post/49600944485/introversioncouk-game-developers,1900-01-01 00:00:00 GMT
helptobuynw.org.uk,http://plaintextoffenders.com/post/109484744522/homeshubcouk-neighbourhoodinvestorcom,1900-01-01 00:00:00 GMT
cvsphoto.com,http://plaintextoffenders.com/post/67139243829/cvsphotocom-photo-printing-forgot-my-password,1900-01-01 00:00:00 GMT
rcf.it,http://plaintextoffenders.com/post/173606885811/rcfit-speakers-brand-the-most-frustrating-part,1900-01-01 00:00:00 GMT
serversaustralia.com.au,http://plaintextoffenders.com/post/58417384277/serversaustraliacomau-hosting-vps-etc-these,1900-01-01 00:00:00 GMT
cityspb.ru,http://plaintextoffenders.com/post/131787034954/cityspbru-events-calendar,1900-01-01 00:00:00 GMT
ticketnet.be,http://plaintextoffenders.com/post/9196393764/ticketnetfr-ticketnetbe-received-in-sign-up,1900-01-01 00:00:00 GMT
dionwired.co.za,http://plaintextoffenders.com/post/39125656489/dionwiredcoza-electronics-store-if-this-is-how,1900-01-01 00:00:00 GMT
wearedaft.com,http://plaintextoffenders.com/post/114479524651/wearedaftcom-wearedaftcouk-independent-design,1900-01-01 00:00:00 GMT
hairgum.com,http://plaintextoffenders.com/post/172575436917/hairgumcom-hair-care-retailer,1900-01-01 00:00:00 GMT
hattrick.co.uk,http://plaintextoffenders.com/post/31654158875/hattrickcouk,1900-01-01 00:00:00 GMT
edgeproinc.com,http://plaintextoffenders.com/post/35055283633/edgeproinccom-hand-sharpening-systems,1900-01-01 00:00:00 GMT
bupaglobal.com,http://plaintextoffenders.com/post/129045572313/bupacom-bupacouk-bupacomau-bupaglobalcom,1900-01-01 00:00:00 GMT
rightc3.com,http://plaintextoffenders.com/post/107387085610/rightc3com-launchpadadvantagecom-college,1900-01-01 00:00:00 GMT
oup.com,http://plaintextoffenders.com/post/55777094825/oupcom-university-publication-youd-think-they,1900-01-01 00:00:00 GMT
fantasyflightgames.com,http://plaintextoffenders.com/post/129148661490/fantasyflightgamescom-games-after-using-the,1900-01-01 00:00:00 GMT
athloncarlease.com,http://plaintextoffenders.com/post/9365300093/athloncarleasecom-international-car-leasing-it,1900-01-01 00:00:00 GMT
pinkgecko.com.au,http://plaintextoffenders.com/post/61837465169/pinkgeckocomau-web-and-print-design-after,1900-01-01 00:00:00 GMT
kizoa.com,http://plaintextoffenders.com/post/10440826436/kizoacom-online-software-for-making-slideshows,1900-01-01 00:00:00 GMT
pharmacydirect.co.nz,http://plaintextoffenders.com/post/116620572413/pharmacydirectconz-online-pharmacy-when-i,1900-01-01 00:00:00 GMT
moshtix.com.au,http://plaintextoffenders.com/post/34086164599/moshtixcomau-australian-ticketing-agency,1900-01-01 00:00:00 GMT
leespring.com,http://plaintextoffenders.com/post/173212487741/leespringcom-spring-retailer-sells-springs-and,1900-01-01 00:00:00 GMT
pioneergroup.com,http://plaintextoffenders.com/post/97959556248/pioneergroupcom-online-newspaper-subscriptions,1900-01-01 00:00:00 GMT
bslhomework.org.uk,http://plaintextoffenders.com/post/138848266014/bslhomeworkorguk-sign-language-study-materials,1900-01-01 00:00:00 GMT
hodderplus.co.uk,http://plaintextoffenders.com/post/66955701716/hodderpluscom-hodderpluscouk-textbook,1900-01-01 00:00:00 GMT
unlimitedwebhosting.co.uk,http://plaintextoffenders.com/post/48990064557/unlimitedwebhostingcouk-web-hosting-and-domain,1900-01-01 00:00:00 GMT
winchester.ac.uk,http://plaintextoffenders.com/post/176015811161/winchesteracuk-university-university-of,1900-01-01 00:00:00 GMT
blacksocks.com,http://plaintextoffenders.com/post/51775544718/blacksockscom-undergarments,1900-01-01 00:00:00 GMT
yakaboo.ua,http://plaintextoffenders.com/post/181710798435/yakabooua-books-retailer,1900-01-01 00:00:00 GMT
graduatesfirst.com,http://plaintextoffenders.com/post/137020555499/graduatesfirstcom-practice-tests-password,1900-01-01 00:00:00 GMT
oclc.org,http://plaintextoffenders.com/post/89413166508/oclcorg-library-cooperative-this-was-sent-as-a,1900-01-01 00:00:00 GMT
eastpak.com,http://plaintextoffenders.com/post/172959396263/eastpakcom-luggage-retailer,1900-01-01 00:00:00 GMT
teoti.com,http://plaintextoffenders.com/post/129076112597/teoticom-social-news,1900-01-01 00:00:00 GMT
tractorhouse.com.cn,http://plaintextoffenders.com/post/93570507054/sandhillscom-sandhillseastcouk,1900-01-01 00:00:00 GMT
sedruck.de,http://plaintextoffenders.com/post/121082864450/sedruckde-printing-and-book-binding-service,1900-01-01 00:00:00 GMT
cellopark.com.au,http://plaintextoffenders.com/post/98211564214/celloparkcomau-pay-as-you-go-parking-service,1900-01-01 00:00:00 GMT
ogame.dk,http://plaintextoffenders.com/post/133207924752/ogamegameforgecom-ogamees-ogamede-ogamefr,1900-01-01 00:00:00 GMT
salsas.com.au,http://plaintextoffenders.com/post/125761813854/salsascomau-fast-food-restaurant,1900-01-01 00:00:00 GMT
ogame.de,http://plaintextoffenders.com/post/133207924752/ogamegameforgecom-ogamees-ogamede-ogamefr,1900-01-01 00:00:00 GMT
familystickers.com,http://plaintextoffenders.com/post/20164624476/familystickerscom-makers-of-those-stick-figure,1900-01-01 00:00:00 GMT
wifipittsburgh.net,http://plaintextoffenders.com/post/49642073080/wifipittsburghnet-public-wifi-service,1900-01-01 00:00:00 GMT
mayisbikemonth.com,http://plaintextoffenders.com/post/90113625518/mayisbikemonthcom-government-initiative-they,1900-01-01 00:00:00 GMT
learnkey.com,http://plaintextoffenders.com/post/132375727370/learnkeycom-online-training-customer-you-are,1900-01-01 00:00:00 GMT
greenboxday.co.uk,http://plaintextoffenders.com/post/58600209858/greenboxdaycouk-recycling-collection-reminders,1900-01-01 00:00:00 GMT
alertme.com,http://plaintextoffenders.com/post/37636458919/alertmecom-energy-and-home-monitoring-hardware,1900-01-01 00:00:00 GMT
Takeaway.com,http://plaintextoffenders.com/post/4925684132/takeawaycom-thuisbezorgdnl-a-food-ordering,1900-01-01 00:00:00 GMT
servicedesignnetwerk.nl,http://plaintextoffenders.com/post/10586910275/servicedesignnetwerknl-registration-confirmation,1900-01-01 00:00:00 GMT
bikebandit.com,http://plaintextoffenders.com/post/54911434050/bikebanditcom-motorcycle-parts-and-accessories,1900-01-01 00:00:00 GMT
dubitinformer.com,http://plaintextoffenders.com/post/30099694657/dubitinformercom-survey-site-they-send-an-email,1900-01-01 00:00:00 GMT
tempur.lv,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
tempur.lt,http://plaintextoffenders.com/post/128097077186/tempurcom-tempurae-tempurat-tempurcoil,1900-01-01 00:00:00 GMT
lefo.net,http://plaintextoffenders.com/post/136599292415/miksikeee-miksikelt-miksikelv-lefonet,1900-01-01 00:00:00 GMT
intercall.com,http://plaintextoffenders.com/post/84821504455/veventcom-unisfaircom-intercallcom-event,1900-01-01 00:00:00 GMT
lacma.org,http://plaintextoffenders.com/post/106387072614/lacmaorg-museum-they-create-and-send-me,1900-01-01 00:00:00 GMT
philly.com,http://plaintextoffenders.com/post/12677662579/phillycom-phillynewscom-phillydailynewscom,1900-01-01 00:00:00 GMT
